9116, 77808.7188
9138, 77826.6562
9155, 77835.8281
9184, 77844.1953
9197, 77852.3828
9234, 77875.1562
9245, 77885.2656
9283, 77903.5000
9296, 77912.3438
9332, 77926.6719
9349, 77933.5938
9376, 77944.6797
9391, 77957.9297
9420, 77961.5078
9433, 77967.7734
9464, 77982.6328
9478, 77993.7266
9521, 78020.7422
9537, 78024.4219
9553, 78040.1562
9566, 78065.7656
9625, 78100.2891
9636, 78105.4609
9657, 78117.3594
9673, 78124.4375
9685, 78126.3281
9701, 78128.0391
9718, 78131.2969
9735, 78132.1016
9742, 78131.8750
9759, 78136.3047
9785, 78141.6562
9794, 78143.4844
9807, 78150.1562
9823, 78155.1016
9849, 78165.1328
9864, 78167.9062
9879, 78174.1484
9896, 78175.3828
9908, 78177.9375
9925, 78184.8516
9939, 78188.4531
9956, 78191.4531
9975, 78194.1641
9989, 78198.5156
10011, 78205.4062
10026, 78208.1953
10049, 78214.7578
10058, 78221.7969
10088, 78234.8438
10106, 78248.4766
10123, 78243.7188
10135, 78247.3828
10156, 78262.0000
10171, 78270.2109
10199, 78293.2109
10216, 78296.4688
10234, 78301.9766
10247, 78314.1953
10282, 78332.1797
10296, 78340.7891
10347, 78351.0547
10363, 78354.5547
10380, 78362.3750
10395, 78367.7656
10423, 78382.5391
10437, 78387.1953
10466, 78396.7031
10483, 78402.1016
10517, 78416.6094
10533, 78421.0938
10553, 78432.3203
10568, 78434.8906
10586, 78442.0938
10604, 78444.2891
10617, 78449.0469
10635, 78451.2344
10648, 78456.5156
10664, 78460.2188
10675, 78462.2812
10691, 78465.2344
10714, 78469.5859
10729, 78477.9766
10759, 78482.5547
10775, 78486.9062
10807, 78499.7344
10824, 78504.8750
10869, 78515.5000
10882, 78520.9062
10908, 78532.0312
10923, 78535.1875
10960, 78550.3828
10977, 78555.5703
11017, 78563.5625
11029, 78564.7344
11040, 78564.9922
11056, 78565.8203
11066, 78567.1016
11084, 78568.9844
11099, 78569.4062
11117, 78572.0859
11136, 78574.5547
11153, 78576.4453
11172, 78579.3281
11189, 78580.5625
11212, 78585.6562
11228, 78586.0859
11237, 78587.0391
11253, 78588.3125
11269, 78592.3203
11282, 78597.7578
11315, 78601.2031
11331, 78604.5938
11348, 78604.9844
11366, 78605.9766
11370, 78605.0938
11385, 78606.7891
11396, 78606.5859
11412, 78607.4844
11429, 78609.8516
11445, 78614.8047
11468, 78618.2344
11481, 78621.4922
11503, 78624.6016
11516, 78627.2266
11528, 78629.3438
11543, 78631.1641
11572, 78639.2109
11588, 78641.1797
11605, 78643.7422
11620, 78645.7266
11631, 78645.9688
11646, 78647.5000
11660, 78650.2109
11673, 78653.3828
11694, 78658.3125
11710, 78660.7109
11720, 78662.1797
11737, 78663.8125
11760, 78667.7500
11774, 78672.3359
11795, 78678.1562
11812, 78679.4531
11833, 78681.1719
11847, 78686.1016
11870, 78690.9922
11883, 78695.2344
11910, 78707.4922
11925, 78714.2812
11957, 78723.7500
11967, 78726.1484
11990, 78731.0312
12005, 78734.1797
12032, 78737.6250
12050, 78738.3203
12064, 78739.2266
12074, 78740.6172
12090, 78742.7812
12105, 78747.0156
12137, 78758.2422
12153, 78764.8203
12194, 78770.7969
12209, 78773.5703
12234, 78777.7188
12248, 78781.5469
12261, 78783.9297
12276, 78785.2109
12286, 78786.3281
12303, 78787.5234
12312, 78789.0859
12327, 78790.6719
12347, 78793.0547
12364, 78794.4453
12383, 78796.1641
12399, 78798.3750
12417, 78800.8438
12434, 78801.5625
12443, 78802.2031
12458, 78805.3984
12489, 78808.8438
12505, 78809.2891
12514, 78809.9141
12531, 78811.0078
12545, 78812.6094
12561, 78813.2734
12571, 78815.3750
12588, 78815.8672
12599, 78816.4219
12616, 78818.8203
12630, 78823.1172
12645, 78824.8203
12658, 78827.5703
12674, 78829.5781
12704, 78834.0547
12716, 78837.9062
12734, 78842.3516
12751, 78844.3203
12765, 78847.4844
12780, 78852.2266
12789, 78854.9688
12800, 78860.8984
12821, 78865.7188
12836, 78868.3828
12842, 78868.8672
12857, 78870.0312
12872, 78875.7500
12885, 78878.7656
12957, 78888.8672
12967, 78890.0703
13102, 78895.0078
13112, 78895.5703
13229, 78897.8984
13243, 78898.0625
13300, 78899.1562
13313, 78899.3438
13364, 78899.6406
13381, 78899.6953
13400, 78899.7969
13418, 78899.9297
13427, 78900.1406
13445, 78900.1562
13447, 78900.1719
13464, 78900.2031
13473, 78900.2188
13492, 78900.2188
13492, 78900.2188
13492, 78900.2188
13492, 78900.2188
13492, 78900.2188
13492, 78900.2188
13492, 78900.2188
13492, 78900.2188
13492, 78900.2188
13492, 78900.2188
13492, 78900.2188
13492, 78900.2188
13492, 78900.2188
13492, 78900.2188
13488, 78903.0938
13518, 78910.7812
13534, 78914.4297
13604, 78927.4531
13617, 78930.3594
13683, 78947.0156
13694, 78951.6328
13779, 78977.0312
13791, 78982.1328
13873, 79016.5078
13886, 79024.5469
13956, 79045.0859
13971, 79049.4531
14025, 79066.7500
14041, 79069.5469
14079, 79082.3516
14095, 79085.5938
14150, 79101.1953
14165, 79109.4297
14215, 79143.5078
14231, 79155.3203
14278, 79185.4375
14292, 79193.5625
14358, 79220.9766
14371, 79233.4766
14446, 79264.6719
14460, 79275.4453
14525, 79315.3047
14537, 79324.5312
14604, 79353.9766
14616, 79362.2266
14700, 79427.3203
14717, 79437.8984
14799, 79504.9141
14814, 79512.5156
14880, 79568.8359
14891, 79581.2500
14954, 79650.7891
14970, 79666.1797
15026, 79717.0547
15041, 79743.3438
15103, 79829.6719
15120, 79839.2344
15155, 79901.2500
15171, 79923.3047
15215, 79990.7188
15231, 80003.1484
15275, 80061.1250
15292, 80073.3516
15346, 80159.1797
15360, 80171.8281
15426, 80236.9922
15439, 80256.1016
15510, 80363.0703
15526, 80384.9688
15580, 80481.1797
15594, 80496.5000
15659, 80601.6328
15669, 80631.5703
15734, 80781.2422
15745, 80809.8516
15808, 80962.3672
15824, 80984.9609
15867, 81077.1328
15884, 81101.4922
15920, 81231.8281
15935, 81248.1328
15977, 81342.2031
15992, 81352.4297
16020, 81388.0703
16037, 81408.6172
16067, 81494.8203
16081, 81511.9219
16116, 81587.7188
16129, 81617.2266
16176, 81702.6406
16189, 81754.5234
16250, 81949.0156
16265, 81970.7500
16310, 82100.6406
16322, 82125.8828
16371, 82236.7969
16387, 82265.7266
16438, 82386.7188
16454, 82412.7656
16500, 82523.3359
16516, 82539.5000
16543, 82606.3750
16560, 82626.3750
16604, 82731.8203
16618, 82772.8359
16679, 82890.4531
16693, 82919.9297
16744, 83049.4844
16758, 83064.5938
16808, 83155.7969
16822, 83180.9219
16870, 83276.7969
16886, 83297.8906
16930, 83376.4141
16944, 83412.0781
16996, 83517.9453
17011, 83540.2344
17057, 83631.3906
17075, 83649.0078
17119, 83740.5703
17135, 83755.9297
17172, 83827.0938
17185, 83849.5000
17233, 83997.7188
17250, 84015.1875
17295, 84095.1953
17313, 84115.2734
17350, 84190.3906
17366, 84216.8203
17415, 84309.1484
17432, 84339.3359
17482, 84503.7422
17498, 84515.4609
17534, 84570.0234
17548, 84590.8906
17604, 84724.1641
17617, 84734.0703
17656, 84795.3828
17670, 84822.5000
17719, 84931.2734
17736, 84947.3516
17779, 85001.1875
17796, 85014.6328
17839, 85088.8203
17856, 85108.1172
17891, 85207.5547
17907, 85231.5781
17941, 85292.9609
17956, 85316.8125
18009, 85416.7500
18026, 85432.2969
18061, 85469.7266
18075, 85497.2188
18114, 85548.4219
18131, 85560.7031
18157, 85600.2812
18174, 85615.1641
18215, 85672.4844
18231, 85686.1406
18260, 85735.0703
18278, 85744.7344
18309, 85784.5469
18325, 85798.2812
18364, 85870.9219
18380, 85878.5469
18413, 85935.2578
18430, 85959.2969
18469, 86068.4375
18483, 86081.8047
18515, 86118.7734
18532, 86128.3516
18554, 86170.5000
18568, 86181.7344
18617, 86242.9453
18633, 86258.4375
18674, 86328.8750
18690, 86356.8516
18717, 86386.7734
18732, 86398.0078
18753, 86438.4297
18769, 86454.0938
18799, 86489.0391
18815, 86501.6641
18850, 86542.3750
18865, 86556.5234
18899, 86609.8672
18913, 86621.4609
18965, 86704.1016
18982, 86735.1562
19016, 86811.5625
19033, 86829.4453
19068, 86857.4062
19083, 86865.0469
19104, 86881.5781
19121, 86900.4219
19158, 86998.3438
19176, 87009.2891
19214, 87058.6641
19230, 87067.1719
19263, 87124.0312
19279, 87139.6016
19323, 87229.8984
19338, 87239.3438
19379, 87297.9453
19395, 87318.7500
19434, 87351.0000
19449, 87359.5312
19485, 87408.9141
19501, 87418.6484
19538, 87463.5156
19552, 87471.9766
19589, 87506.3359
19604, 87533.7656
19648, 87597.0000
19662, 87611.9922
19713, 87670.5938
19728, 87675.5391
19762, 87699.5000
19779, 87709.5469
19811, 87754.6094
19827, 87768.8125
19858, 87804.8281
19873, 87817.6172
19918, 87877.3516
19933, 87902.6641
19966, 87952.6953
19981, 87964.5625
20025, 88012.4297
20040, 88028.2344
20073, 88062.5625
20089, 88073.6641
20113, 88117.8281
20130, 88123.6484
20160, 88169.7422
20175, 88186.7500
20200, 88247.7188
20214, 88256.1406
20244, 88282.2109
20261, 88292.7344
20293, 88327.4375
20309, 88336.3203
20341, 88385.0156
20357, 88390.6172
20390, 88430.8281
20408, 88438.8125
20436, 88480.3516
20454, 88488.8438
20481, 88522.5078
20498, 88528.5156
20529, 88556.6641
20544, 88564.8672
20582, 88598.3984
20598, 88613.7734
20634, 88641.5000
20651, 88659.7656
20676, 88682.9609
20692, 88692.0234
20721, 88725.1875
20737, 88735.4219
20768, 88759.6484
20784, 88775.4219
20824, 88815.3047
20840, 88828.9297
20883, 88883.1406
20900, 88890.2656
20923, 88913.2578
20938, 88921.1797
20986, 88966.2109
21002, 88972.7969
21037, 89001.3594
21054, 89005.8828
21087, 89030.2812
21102, 89046.9609
21140, 89083.4844
21155, 89089.7734
21183, 89121.1484
21199, 89130.7891
21240, 89169.3203
21254, 89178.6250
21291, 89222.1172
21308, 89225.6797
21349, 89249.5312
21365, 89258.4141
21406, 89288.1328
21423, 89295.1328
21470, 89321.4297
21484, 89331.1797
21546, 89368.3203
21562, 89371.3125
21595, 89388.0391
21610, 89393.5469
21653, 89413.7031
21669, 89418.6406
21707, 89446.4062
21725, 89451.4766
21765, 89475.5938
21780, 89481.3516
21815, 89499.4453
21828, 89504.4688
21872, 89527.2188
21888, 89533.8438
21927, 89556.1172
21943, 89561.1875
21986, 89601.5078
21999, 89606.5625
22031, 89630.3672
22047, 89637.3047
22091, 89659.7656
22107, 89663.9531
22141, 89681.2188
22159, 89698.1719
22200, 89727.5859
22215, 89730.4688
22243, 89743.9375
22260, 89750.0469
22287, 89771.5938
22300, 89777.4922
22343, 89795.6172
22359, 89800.6562
22388, 89821.3359
22403, 89825.8438
22434, 89845.6250
22451, 89848.3594
22467, 89853.3828
22484, 89863.4922
22513, 89894.5781
22531, 89898.7578
22553, 89910.6562
22569, 89920.0859
22604, 89949.2109
22622, 89954.3281
22657, 89975.0000
22675, 89978.1875
22700, 89991.5781
22718, 89994.5234
22749, 90009.7422
22764, 90019.2891
22809, 90046.6875
22827, 90054.4062
22863, 90081.8906
22877, 90089.9062
22912, 90119.0312
22928, 90125.3828
22964, 90151.8516
22979, 90156.8125
23015, 90181.5469
23032, 90187.2344
23057, 90204.1797
23074, 90209.0625
23114, 90227.8672
23128, 90232.5859
23161, 90257.5312
23175, 90261.9375
23211, 90282.1875
23228, 90288.3047
23263, 90314.7656
23278, 90319.6484
23309, 90336.5312
23323, 90339.8672
23358, 90350.6953
23376, 90355.4219
23419, 90374.5547
23434, 90377.1016
23470, 90393.2656
23486, 90396.3281
23518, 90408.7891
23536, 90414.3281
23565, 90424.6719
23578, 90429.4297
23617, 90452.9453
23634, 90456.3594
23672, 90473.6484
23686, 90476.6562
23729, 90493.1016
23747, 90495.7578
23780, 90507.7734
23796, 90512.0703
23841, 90529.0391
23859, 90533.3984
23889, 90546.7812
23902, 90551.2266
23942, 90566.7344
23958, 90571.6953
23996, 90586.3125
24012, 90592.1016
24050, 90606.6953
24066, 90609.1484
24093, 90617.1875
24110, 90622.1406
24144, 90653.5859
24161, 90659.6953
24191, 90681.1719
24207, 90687.8281
24251, 90711.4141
24268, 90719.3516
24301, 90733.4609
24319, 90737.7578
24352, 90747.6953
24368, 90752.5859
24396, 90768.1406
24413, 90775.7031
24439, 90786.3906
24456, 90790.1250
24490, 90813.7266
24507, 90814.8047
24531, 90820.2188
24548, 90823.3516
24580, 90838.0703
24596, 90846.8359
24632, 90867.3828
24645, 90870.9219
24673, 90884.7422
24690, 90889.5391
24715, 90903.1953
24732, 90909.9062
24762, 90929.1172
24780, 90933.3750
24810, 90946.0547
24825, 90949.2031
24865, 90966.3984
24882, 90970.7969
24910, 90979.3984
24922, 90982.1562
24952, 90997.1562
24970, 91001.1016
24993, 91012.4609
25008, 91016.3125
25037, 91028.5469
25054, 91031.8047
25089, 91046.0156
25105, 91050.3438
25132, 91067.5469
25147, 91071.0781
25166, 91080.2188
25181, 91085.5859
25209, 91100.5859
25225, 91109.1562
25255, 91131.0938
25270, 91135.8516
25297, 91153.2031
25311, 91156.5156
25346, 91172.0859
25361, 91175.7422
25385, 91180.5938
25403, 91184.1875
25422, 91191.0781
25438, 91196.4141
25471, 91209.7188
25489, 91212.7109
25516, 91219.6875
25533, 91223.5000
25574, 91244.1953
25590, 91253.1797
25613, 91269.3438
25628, 91271.9062
25651, 91284.8047
25668, 91293.5156
25701, 91307.5078
25716, 91318.2422
25741, 91335.8281
25757, 91338.6094
25778, 91345.8047
25796, 91348.5156
25824, 91361.2188
25841, 91363.0625
25864, 91371.1641
25881, 91373.5703
25899, 91384.3359
25914, 91387.5938
25938, 91398.8281
25953, 91406.1484
25986, 91435.6016
26004, 91436.2969
26027, 91440.0703
26044, 91442.9688
26070, 91451.1953
26087, 91457.2031
26115, 91471.0938
26132, 91474.5469
26159, 91486.2969
26172, 91490.0938
26206, 91503.1172
26223, 91503.8828
26238, 91506.0781
26253, 91510.4141
26280, 91516.7109
26295, 91519.4062
26322, 91530.8984
26339, 91533.3281
26368, 91542.5625
26385, 91545.9219
26419, 91565.6016
26433, 91569.4375
26464, 91585.3828
26477, 91587.7734
26508, 91598.1719
26525, 91601.6094
26551, 91613.1953
26568, 91614.7109
26604, 91622.2969
26621, 91624.7109
26641, 91630.3672
26659, 91645.7969
26679, 91649.1953
26697, 91650.1797
26723, 91655.1484
26740, 91656.1094
26770, 91661.8047
26787, 91665.5234
26807, 91677.1406
26823, 91679.9062
26856, 91691.9844
26871, 91692.9766
26902, 91699.6719
26919, 91701.2031
26954, 91710.3359
26969, 91713.7031
26990, 91723.8750
27008, 91725.8750
27049, 91734.0938
27064, 91736.7734
27097, 91748.5625
27113, 91753.5391
27152, 91770.0000
27169, 91773.1719
27205, 91782.5469
27221, 91785.4453
27251, 91793.7031
27268, 91795.4688
27307, 91805.6016
27324, 91807.7969
27351, 91815.6797
27367, 91820.5625
27400, 91831.0312
27416, 91832.2500
27454, 91839.7812
27470, 91841.1172
27506, 91850.2500
27524, 91852.5000
27551, 91860.2578
27565, 91862.2188
27598, 91869.8203
27614, 91872.2344
27650, 91879.7266
27665, 91881.0156
27686, 91885.3984
27704, 91888.3047
27729, 91896.2422
27746, 91898.3047
27776, 91906.2656
27791, 91910.4531
27829, 91919.8359
27847, 91923.5781
27874, 91936.5000
27892, 91939.3594
27916, 91949.6953
27931, 91950.5391
27954, 91955.3516
27971, 91956.3359
28007, 91962.5703
28025, 91963.4375
28042, 91965.6172
28058, 91967.2344
28087, 91972.6797
28104, 91973.8594
28139, 91979.5312
28154, 91983.0469
28181, 91990.0859
28199, 91991.9766
28222, 91996.0625
28240, 91997.5547
28260, 92001.0625
28276, 92002.1172
28301, 92006.1719
